gross,budget,senti_actor,senti_director,country,genres,imdb_score,count_actor,count_director,senti_comment,log_budget
1190018,20000000,0.142693455,0.110234425,USA,Action,7.5,437,198.3301927,0.134928016,16.81124283
1027749,40000000,0.132119417,0.110234425,Australia,Drama,7.1,284.7456014,198.3301927,0.130455309,17.50439001
882710,24000000,0.08670741,0.128652602,USA,Crime,6.4,484,500,0.153435564,16.99356439
1064277,20000000,0.005444444,0.110234425,USA,Adventure,6.7,60,198.3301927,0.036291519,16.81124283
531009,10000000,0.109610998,0.031445446,USA,Drama,5.3,493,92,0.135494753,16.11809565
410388,2127519898,0.132119417,0.207719749,Japan,Action,6.9,284.7456014,20,0.175879103,21.47822277
375474,20000000,0.135949804,0.110234425,USA,Drama,6.2,498,198.3301927,0.152246055,16.81124283
305070,20000000,0.288504901,0,USA,Action,6.4,100,120,0.13995003,16.81124283
146072,140000000,0.132119417,0.110234425,France,Comedy,6,284.7456014,198.3301927,0.138694687,18.75715298
1183354,20000000,0.132119417,0.110234425,USA,Action,5.1,284.7456014,198.3301927,0.106484608,16.81124283
121972,22000000,0.1403847,0.110234425,USA,Crime,5.5,476,198.3301927,0.08194501,16.90655301
263365,20000000,0.146251889,0.197327178,USA,Comedy,5.4,140,40,0.151243008,16.81124283
8047690,19400000,0.089412628,0.039124703,China,Drama,7.5,80,260,0.220428486,16.78078362
476270,20000000,0.132119417,0.110234425,Germany,Action,7.4,284.7456014,198.3301927,0.12025603,16.81124283
184208848,22000000,0.288423583,0.106415809,USA,Adventure,8,40,500,0.183865606,16.90655301
100292856,20000000,0.046693547,0.146748737,USA,Comedy,5.7,496,20,0.043397469,16.81124283
58571513,19000000,0.1403847,0.110234425,USA,Crime,6.8,476,198.3301927,0.233471966,16.75994954
51431160,20000000,0.132119417,0.110234425,USA,Comedy,5.9,284.7456014,198.3301927,0.228311559,16.81124283
103001286,15000000,0.204762001,0.093021173,USA,Horror,7.2,497,200,0.209917048,16.52356076
41867960,20000000,0.132119417,0.155817581,USA,Horror,5.5,284.7456014,60,0.088199695,16.81124283
210609762,19000000,0.138757423,0.063958679,USA,Adventure,8.5,39,60,0.246741587,16.75994954
40846082,19000000,0.165832551,0.110234425,USA,Horror,5.6,159,198.3301927,0.055361931,16.75994954
51697449,13000000,0.132119417,0.106240771,USA,Comedy,4.1,284.7456014,500,0.175115455,16.38045992
27758465,19000000,0.132119417,0.098422353,USA,Comedy,6.1,284.7456014,500,0.143865507,16.75994954
56127162,18000000,0.161716909,0.159016865,USA,Comedy,5.4,60,60,0.164810661,16.70588232
1357042,15000000,0.132119417,0.110234425,Belgium,Biography,7.1,284.7456014,198.3301927,0.109979596,16.52356076
15911333,19000000,0.040734704,0.110234425,UK,Adventure,3.6,486,198.3301927,0.096023972,16.75994954
39103378,20000000,0.132119417,0.110234425,USA,Horror,6.5,284.7456014,198.3301927,0.114053083,16.81124283
10049886,19000000,0.132119417,0.190682367,Japan,Adventure,8.6,284.7456014,160,0.20366508,16.75994954
8600000,25000000,0.057845845,0.110234425,UK,Action,7,496,198.3301927,0.077937404,17.03438638
21483154,19000000,0.157805777,0.110234425,USA,Drama,7.6,100,198.3301927,0.151544663,16.75994954
8396942,19000000,0.132119417,0.110234425,USA,Adventure,6.5,284.7456014,198.3301927,0.129208907,16.75994954
12561,19000000,0.001,0.110234425,USA,Comedy,6.4,500,198.3301927,0.219521535,16.75994954
6923891,23000000,0.188586151,0.110234425,USA,Comedy,6.3,199,198.3301927,0.149943951,16.95100477
2119994,19000000,0.132119417,0.110234425,USA,Family,5.7,284.7456014,198.3301927,0.138694687,16.75994954
1292527,19000000,0.078963902,0.156701885,France,Crime,6.3,495,60,0.188598414,16.75994954
64255243,19000000,0.132119417,-0.008,USA,Drama,6,284.7456014,20,0.116395332,16.75994954
22245861,19000000,0.093487696,0.090699513,USA,Comedy,7.7,498,180,0.150644291,16.75994954
20433940,15000000,0.132119417,-0.018199506,Canada,Horror,6.2,284.7456014,40,0.050646972,16.52356076
10562387,18500000,0.078728076,0.090615223,USA,Adventure,7.7,462,200,0.053498212,16.73328129
18439082,18500000,0.132119417,0.100412805,USA,Comedy,6.4,284.7456014,500,0.116960704,16.73328129
150056505,18000000,0.080291902,0.110234425,USA,Comedy,6.4,59,198.3301927,-0.006208311,16.70588232
119938730,18000000,0.062970771,0.358202876,USA,Action,6.9,80,402,0.264405332,16.70588232
114968774,18000000,0.151465052,0.181610516,USA,Comedy,7.3,492,40,0.19589078,16.70588232
128505958,18000000,0.150711624,0.110234425,USA,Comedy,7.3,260,198.3301927,0.05448294,16.70588232
95001351,18000000,0.138203537,0.110234425,USA,Comedy,6.2,59,198.3301927,0.180689546,16.70588232
76400000,17000000,0.18349941,0.17920326,USA,Action,6.6,258,260,0.156265622,16.6487239
75072454,20000000,0.14679798,0.124363051,USA,Drama,6.7,20,500,0.111767642,16.81124283
65535067,17000000,0.209869957,0.118435877,USA,Comedy,5.7,495,40,0.157833464,16.6487239
13998282,16000000,0.093487696,0.110234425,USA,Action,3.1,498,198.3301927,-0.08384487,16.58809928
6061759,17000000,0.130246032,0.110234425,USA,Comedy,6.3,20,198.3301927,0.045767862,16.6487239
64955956,18000000,0.132119417,0.110234425,USA,Comedy,5.7,284.7456014,198.3301927,0.204371027,16.70588232
60057639,18000000,0.094560823,0.110234425,USA,Comedy,7.1,498,198.3301927,0.035751433,16.70588232
53868030,17000000,0.089422114,0.111224079,USA,Comedy,7,477,60,0.075742354,16.6487239
59573085,18000000,0.119879362,0.110397321,USA,Comedy,6.1,79,60,0.176332454,16.70588232
52691009,21000000,0.073690476,0.110234425,USA,Comedy,6.6,20,198.3301927,0.207279679,16.860033
59735548,15000000,0.162795688,0.137499053,USA,Action,7.8,198,20,-0.067901131,16.52356076
51600000,18000000,0.088072775,0.043429233,USA,Biography,8.3,180,20,0.207226369,16.70588232
43818159,20000000,0.061087302,0.110234425,USA,Horror,3.9,60,198.3301927,0.070411428,16.81124283
86049418,17000000,0.1422964,-0.005732143,USA,Comedy,7,465,60,0.139732104,16.6487239
43601508,18000000,0.132119417,-0.018699551,USA,Comedy,6.7,284.7456014,80,0.241296861,16.70588232
41300105,19800000,0.106230205,0.156701885,UK,Drama,7.3,78,60,0.142860281,16.8011925
41382841,18000000,0.093487696,0.107094669,USA,Comedy,6.3,498,220,0.169708416,16.70588232
42335698,18000000,0.10635325,0.110234425,USA,Comedy,7.8,497,198.3301927,0.068272541,16.70588232
33404871,18000000,0.114912713,0.065105196,USA,Drama,7.3,60,500,0.152425326,16.70588232
31471430,15000000,0.132119417,0.110234425,USA,Drama,7.6,284.7456014,198.3301927,0.099497905,16.52356076
30222640,25000000,0.132119417,0.110234425,USA,Drama,5.3,284.7456014,198.3301927,0.198107269,17.03438638
26830000,18000000,0.165885176,0.110234425,USA,Drama,7.9,498,198.3301927,0.213184523,16.70588232
26906039,18000000,0.108759786,0.110234425,USA,Action,5.3,496,198.3301927,0.083761782,16.70588232
21378000,1000000,0.227835738,0.096719628,USA,Fantasy,6.8,499,491,0.120031561,13.81551056
43853424,18000000,0.175826541,0.045251934,USA,Biography,7.1,438,200,0.237230333,16.70588232
23993605,18000000,0.132119417,0.110234425,USA,Comedy,5.8,284.7456014,198.3301927,0.018843227,16.70588232
26400000,18000000,0.119851327,0.110234425,USA,Action,5.8,79,198.3301927,0.115233948,16.70588232
45250,18000000,0.152502606,0.110877423,USA,Biography,8.3,496,400,0.18747067,16.70588232
22927390,18000000,0.247238606,0.110234425,USA,Drama,5.6,40,198.3301927,0.113615703,16.70588232
4250320,18000000,0.132119417,0.110234425,USA,Adventure,6.8,284.7456014,198.3301927,0.178560864,16.70588232
22452209,18000000,0.168716185,0.110234425,USA,Comedy,5,180,198.3301927,0.138694687,16.70588232
18329466,18000000,0.132119417,0.133031185,USA,Adventure,7.6,284.7456014,160,0.106911681,16.70588232
17071230,18000000,0.065026306,0.065105196,USA,Comedy,6.7,497,500,0.141226987,16.70588232
17174870,18000000,0.226458333,0.110234425,USA,Drama,6.7,20,198.3301927,0.258481758,16.70588232
26284475,17000000,0.119175865,0.110234425,USA,Comedy,5.7,497,198.3301927,0.131821755,16.6487239
16702864,18000000,0.146291476,0.110234425,USA,Comedy,5.2,492,198.3301927,0.120855704,16.70588232
15561627,18000000,0.313449243,0.110234425,USA,Drama,7.5,500,198.3301927,0.216408891,16.70588232
17750583,30000000,0.154868989,0.133031185,UK,Biography,7.2,496,160,0.11894721,17.21670794
14793904,18000000,0.146131313,0.043804008,Canada,Comedy,5.3,20,140,0.104466419,16.70588232
15281286,18000000,0.078963902,0.110234425,USA,Comedy,6.5,495,198.3301927,0.142575002,16.70588232
8000000,18000000,0.295917624,0.110234425,USA,Action,5,20,198.3301927,0.114664739,16.70588232
13491653,18000000,0.132119417,0.021881173,USA,Drama,6.1,284.7456014,20,0.152839031,16.70588232
10494494,18000000,0.123582234,0.110234425,USA,Action,4.4,220,198.3301927,0.181055432,16.70588232
7837632,18000000,0.129272073,0.068592608,USA,Drama,7.5,80,120,0.149055618,16.70588232
15155772,18000000,0.132119417,0.047441712,USA,Comedy,5.7,284.7456014,500,0.12505471,16.70588232
8508843,18000000,0.130246032,0.110234425,USA,Adventure,5.5,20,198.3301927,0.20396718,16.70588232
7739049,18000000,0.127784775,0.110234425,Canada,Comedy,7.1,80,198.3301927,0.203027138,16.70588232
6734844,17000000,0.132119417,0.110234425,USA,Drama,5.9,284.7456014,198.3301927,0.149410383,16.6487239
6000000,18000000,0.145192819,0.110234425,USA,Action,6.7,99,198.3301927,0.203423009,16.70588232
6615578,13000000,0.089983349,0.096690843,Germany,Biography,7,60,140,0.138694687,16.38045992
5887457,18000000,0.078728076,0.110491637,USA,Biography,7.9,462,500,0.201847102,16.70588232
13362308,18000000,0.121110723,0.181576103,USA,Drama,6.9,79,120,0.160349643,16.70588232
5701643,20000000,0.132119417,0.110234425,Russia,Adventure,7.3,284.7456014,198.3301927,0.156339085,16.81124283
5694401,18000000,0.08990438,0.133092829,UK,Action,7.3,496,320,0.132130109,16.70588232
5333658,20000000,0.132119417,0.110234425,USA,Action,3.5,284.7456014,198.3301927,0.10097286,16.81124283
4414535,18000000,0.199125267,0.183755588,UK,Drama,7.8,73,220,0.210389563,16.70588232
3707794,18000000,0.142770044,0.089237662,Greece,Adventure,6.7,237,20,0.120991076,16.70588232
3203044,18000000,0.065026306,0.065105196,USA,Comedy,6.4,497,500,0.142129852,16.70588232
4435083,18000000,0.132119417,0.110234425,Australia,Biography,7.1,284.7456014,198.3301927,0.122166705,16.70588232
2222647,12000000,0.132119417,0.095458358,Germany,Drama,7.8,284.7456014,200,0.07604386,16.30041721
3500000,2700000,0.099622708,0.066145923,USA,Action,5.9,60,220,0.125837658,14.80876233
676698,18000000,0.009202381,0.110234425,USA,Crime,7.2,20,198.3301927,0.190311167,16.70588232
229311,11350000,0.235625,0.110234425,Spain,Action,6.2,20,198.3301927,0.156211419,16.2447283
63260,14000000,0.132119417,0.110234425,France,Action,6.7,284.7456014,198.3301927,0.143111528,16.45456789
121463226,20000000,0.10635325,0.110234425,USA,Comedy,7.6,497,198.3301927,0.045033405,16.81124283
58006147,23000000,0.132119417,0.122409452,USA,Drama,6.2,284.7456014,60,0.200210525,16.95100477
51053787,17500000,0.097184469,0.110234425,USA,Action,6.5,497,198.3301927,0.161322875,16.67771144
23472900,17500000,0.051630667,0.110234425,UK,Drama,8.1,498,198.3301927,0.152351418,16.67771144
39687528,24000000,0.195388258,0.110234425,France,Action,6.3,40,198.3301927,0.094549757,16.99356439
7017178,17500000,0.125511368,0.106486907,USA,Drama,4.4,472,100,0.138694687,16.67771144
325491,17500000,0.132119417,0.092740173,USA,Crime,6,284.7456014,80,0.138694687,16.67771144
96471845,17000000,0.132119417,0.110234425,USA,Fantasy,7.6,284.7456014,198.3301927,0.134881358,16.6487239
85200000,18500000,0.114814935,0.171307883,USA,Action,8.4,40,120,0.186041315,16.73328129
72000000,17000000,0.238750504,0.092256944,USA,Drama,7.9,59,20,0.252390248,16.6487239
72219395,17000000,0.149741071,0.168548527,USA,Horror,5.6,60,40,0.1824328,16.6487239
82389560,17000000,0.101176709,0.110234425,USA,Comedy,6.5,158,198.3301927,0.123885502,16.6487239
71502303,12000000,0.132119417,0.094192343,USA,Adventure,7.5,284.7456014,100,0.080801804,16.30041721
19179969,17500000,0.073279658,0.110234425,USA,Comedy,6.3,260,198.3301927,0.101749714,16.67771144
47000000,300000,0.227835738,0.096719628,USA,Horror,7.9,499,491,0.088183585,12.61153775
84961,31000000,0.099383957,0.234882708,China,Action,7.9,499,40,0.173009315,17.24949776
37566230,17000000,0.132119417,0.135201623,USA,Comedy,5.1,284.7456014,120,0.129282363,16.6487239
70492685,17000000,0.184706845,0.110234425,USA,Comedy,6.7,40,198.3301927,0.245096196,16.6487239
35635046,17000000,0.136740062,0.110234425,UK,Action,6.7,495,198.3301927,0.060035585,16.6487239
45670855,20000000,0.132119417,0.110234425,Canada,Horror,5.6,284.7456014,198.3301927,0.075003287,16.81124283
37939782,17000000,0.132119417,0.394833333,USA,Comedy,5.6,284.7456014,20,0.085591247,16.6487239
172051787,170000000,0.330339145,0,USA,Action,6.8,496,40,0.127847677,18.951309
30324946,17000000,0.089422114,0.110234425,USA,Comedy,6.2,477,198.3301927,0.22971264,16.6487239
27854896,17000000,0.117625,0.110234425,USA,Drama,5.6,20,198.3301927,0.108113628,16.6487239
41777564,15000000,0.132119417,0.110234425,USA,Horror,6.4,284.7456014,198.3301927,0.017771722,16.52356076
22734486,17000000,0.132119417,0.110234425,USA,Comedy,5.6,284.7456014,198.3301927,0.166563647,16.6487239
44469602,17000000,0.132119417,0.226028588,USA,Biography,7.4,284.7456014,60,0.174357779,16.6487239
64998368,17000000,0.189554936,0.070570971,USA,Comedy,7.2,496,40,0.175361029,16.6487239
19693891,34000000,0.132119417,0.110234425,USA,Comedy,4.9,284.7456014,198.3301927,0.108250049,17.34187108
16311763,17000000,0.112234085,-0.0134088,UK,Crime,7.5,60,260,0.117911235,16.6487239
12693621,17000000,0.081567336,0.110234425,USA,Horror,4.8,40,198.3301927,0.059645742,16.6487239
15655665,4000000,0.132119417,0.110234425,USA,Comedy,3.1,284.7456014,198.3301927,0.073810755,15.20180492
11634458,17000000,0.178834772,0.110234425,USA,Adventure,5.8,277,198.3301927,0.24167724,16.6487239
27154426,17000000,0.051630667,0.110234425,USA,Crime,6.7,498,198.3301927,0.101297262,16.6487239
54239856,17000000,0.132119417,0.110234425,USA,Horror,6.5,284.7456014,198.3301927,0.007011281,16.6487239
8662318,17000000,0.119879362,0.110234425,USA,Comedy,5.9,79,198.3301927,0.117368403,16.6487239
7156725,19000000,0.247238606,0.110234425,USA,Comedy,5.5,40,198.3301927,0.116937414,16.75994954
15681020,17000000,0.087493056,0.110234425,UK,Action,3.6,40,198.3301927,0.053431683,16.6487239
6855137,17000000,0.089207443,0.209993236,Germany,Action,7.4,493,20,0.102940948,16.6487239
2315683,17000000,0.05515625,0.06727741,UK,Adventure,3,20,20,0.047355849,16.6487239
39825798,16000000,0.145109443,0.110234425,USA,Drama,7.6,478,198.3301927,0.214159032,16.58809928
2000000,17000000,0.132137904,0.110234425,USA,Adventure,6.4,59,198.3301927,0.113286858,16.6487239
1569918,17000000,0.132119417,0.113621152,Ireland,Biography,6.9,284.7456014,60,0.156899686,16.6487239
106869,17000000,0.062408233,0.110234425,France,Crime,6.6,177,198.3301927,0.171874718,16.6487239
273420,17000000,0.138964534,0.16693263,France,Comedy,5.5,40,20,0.062937235,16.6487239
4930798,17000000,0.397619318,0.081144916,USA,Horror,4.1,20,180,0.01836013,16.6487239
59847242,16500000,0.07363838,0.110234425,USA,Comedy,6.8,453,198.3301927,0.239829753,16.61887094
220914,16800000,0.146443035,0.110234425,USA,Biography,6.5,499,198.3301927,0.141968418,16.63688944
39825798,16000000,0.145109443,0.110234425,USA,Drama,7.6,478,198.3301927,0.214159032,16.58809928
43848100,15000000,0.120063312,0.059870912,USA,Crime,7.4,20,240,0.18488787,16.52356076
42700000,16500000,0.10853558,0.068592608,USA,Drama,7.7,493,120,0.286434366,16.61887094
18663911,16500000,0.097184469,0.110234425,UK,Biography,7.1,497,198.3301927,0.204437682,16.61887094
11702090,16500000,0.103824128,0.110234425,USA,Comedy,6.3,20,198.3301927,0.164871145,16.61887094
13005485,15000000,0.189587626,0.110234425,USA,Drama,7.6,153,198.3301927,0.096570589,16.52356076
95860116,16400000,0.117193156,0.039173258,USA,Comedy,8,494,14,0.199771402,16.61279189
127175354,16000000,0.316917907,-0.033868056,USA,Comedy,7.3,60,20,0.138694687,16.58809928
92823600,16000000,0.132119417,0.047441712,USA,Comedy,7.6,284.7456014,500,0.261070559,16.58809928
54000000,16000000,0.094904762,0.141067889,USA,Drama,7.8,20,80,0.217247283,16.58809928
68525609,15600000,0.132119417,0.100402589,USA,Comedy,6.5,284.7456014,420,0.149349608,16.56278147
52885587,16000000,0.089207443,0.110234425,USA,Comedy,6.4,493,198.3301927,0.138694687,16.58809928
44667095,15000000,0.132119417,0.110234425,France,Comedy,8,284.7456014,198.3301927,0.168590538,16.52356076
42638165,16000000,0.178026501,0.110234425,USA,Drama,4.8,397,198.3301927,0.043980251,16.58809928
45507053,16000000,0.036719474,0.154103551,USA,Adventure,7.8,495,500,0.125484768,16.58809928
39511038,16000000,0.227306222,0.110234425,USA,Horror,5.9,217,198.3301927,0.098808638,16.58809928
6462576,18500000,0.132119417,0.148855952,USA,Drama,5.4,284.7456014,20,0.239382376,16.73328129
40363530,16000000,0.132119417,0.110234425,USA,Comedy,3.3,284.7456014,198.3301927,0.052287763,16.58809928
37623143,13500000,0.160935008,0.080578086,Spain,Drama,8.2,19,280,0.07663243,16.41820024
33357476,35000000,0.132119417,0.110234425,USA,Action,5.4,284.7456014,198.3301927,0.112510423,17.37085862
28734552,16000000,0.095085276,0.044524679,USA,Crime,6.4,500,260,0.125510417,16.58809928
37300107,16000000,0.106989241,0.110234425,USA,Drama,4.8,159,198.3301927,0.060355851,16.58809928
27087695,17700000,0.132119417,0.110234425,USA,Adventure,5.9,284.7456014,198.3301927,0.161323928,16.6890752
30102717,15000000,0.060520833,0.110234425,USA,Action,5.5,20,198.3301927,0.162939221,16.52356076
23618786,8000000,0.094853566,0.122507963,UK,Action,7.9,310,500,0.123890235,15.8949521
26896744,16500000,0.129545731,0.110234425,USA,Comedy,4.9,178,198.3301927,0.116965491,16.61887094
23213577,15500000,0.076256892,0.065105196,Spain,Drama,7.2,495,500,0.131790922,16.55635058
55461307,20000000,0.192976713,0.035666667,USA,Comedy,6.7,437,20,0.042331649,16.81124283
20627372,16000000,0.101198413,0.110234425,USA,Comedy,5.3,40,198.3301927,0.127676217,16.58809928
16346122,16000000,0.132119417,0.110234425,USA,Drama,7.2,284.7456014,198.3301927,0.194738467,16.58809928
16204793,16000000,0.121110723,0.094416472,USA,Comedy,5.1,79,20,0.114786558,16.58809928
15427192,16000000,0.089422114,0.110234425,USA,Comedy,5.6,477,198.3301927,0.112293935,16.58809928
14792779,16000000,0.062385923,0.065105196,USA,Comedy,7.6,60,500,0.229589993,16.58809928
13998282,16000000,0.093487696,0.110234425,USA,Action,3.1,498,198.3301927,-0.08384487,16.58809928
19057024,16000000,0.12857215,0.110234425,USA,Drama,7.2,457,198.3301927,0.336552614,16.58809928
14108518,16000000,0.132119417,0.110234425,USA,Comedy,5.7,284.7456014,198.3301927,0.147209928,16.58809928
13854000,20000000,0.078887599,0.167835979,USA,Comedy,5.2,79,20,0.099903413,16.81124283
77324422,26000000,0.165885176,0.151283189,USA,Drama,7.7,498,40,0.178451704,17.0736071
15500000,16000000,0.132119417,0.110234425,Germany,Mystery,7,284.7456014,198.3301927,0.133552834,16.58809928
4734235,15000000,0.132119417,0.110234425,USA,Comedy,6,284.7456014,198.3301927,0.207470111,16.52356076
4839383,16000000,0.065026306,0.065105196,USA,Comedy,6.6,497,500,0.145338543,16.58809928
4193025,15000000,0.129751558,0.230352273,USA,Comedy,6.8,199,20,0.203908657,16.52356076
5900000,16000000,0.177037304,0.110234425,UK,Action,7.2,80,198.3301927,0.132041452,16.58809928
2849142,16000000,0.132119417,0.110234425,USA,Drama,7.2,284.7456014,198.3301927,0.18920329,16.58809928
1686429,16000000,0.132119417,0.154201844,USA,Action,2.8,284.7456014,400,0.138694687,16.58809928
1984743,16000000,0.168312291,0.128652602,USA,Drama,6.6,500,500,0.148789526,16.58809928
1666262,16000000,0.127855478,0.110234425,UK,Drama,6.7,39,198.3301927,0.125693372,16.58809928
2319187,20000000,0.127826203,0.133031185,UK,Crime,7,386,160,0.134015529,16.81124283
13922211,16000000,0.095085276,0.110234425,USA,Comedy,4.4,500,198.3301927,0.056471805,16.58809928
23091,15000000,0.168361117,0.110234425,UK,Drama,6.2,138,198.3301927,0.12700248,16.52356076
336467,13000000,0.132119417,0.263764955,France,Drama,7.3,284.7456014,80,0.08778947,16.38045992
2964,16000000,0.132119417,0.063071429,USA,Comedy,5.1,284.7456014,20,0.130409209,16.58809928
2428883,16000000,0.132119417,0.076262238,USA,Drama,6.6,284.7456014,220,0.083912464,16.58809928
13571817,15600000,0.195680736,0.169659091,USA,Comedy,4.5,60,20,0.245507852,16.56278147
1181197,15500000,0.113233937,0.110234425,USA,Drama,5.9,38,198.3301927,0.114371588,16.55635058
81525,15300000,0.132119417,0.110234425,France,Action,6.6,284.7456014,198.3301927,0.14727093,16.54336339
7774730,15500000,0.132119417,0.10466247,Canada,Comedy,6.5,284.7456014,500,0.095316461,16.55635058
234760500,14000000,0.132756869,0.105145833,USA,Action,7.3,98,20,0.241155463,16.45456789
285761243,18000000,0.07363838,0.043804008,USA,Comedy,7.5,453,140,0.274865668,16.70588232
167780960,11000000,0.071264048,0.17920326,USA,Comedy,5.9,478,260,0.227354911,16.21340583
177200000,22000000,0.117561761,0.210869048,USA,Comedy,7.4,492,20,0.239740168,16.90655301
176781728,15000000,0.079002788,0.127950725,USA,Action,6.9,499,80,0.201259389,16.52356076
128067808,15000000,0.132119417,0.068592608,Taiwan,Action,7.9,284.7456014,120,0.159874448,16.52356076
130058047,15000000,0.132119417,0.198971202,USA,Drama,8.4,284.7456014,420,0.158621526,16.52356076
138795342,15000000,0.152137102,0.077435334,UK,Biography,8,499,240,0.200234485,16.52356076
111936400,15000000,0.017083333,0.220899931,USA,Comedy,6,20,40,0.22859911,16.52356076
317040,15500000,0.146291476,0.110234425,USA,Drama,6.8,492,198.3301927,0.174035664,16.55635058
94175854,15000000,0.143690573,0.073393435,USA,Drama,7.8,491,476,0.187915586,16.52356076
91121452,14000000,0.100814517,0.110234425,UK,Biography,8.1,494,198.3301927,0.134462626,16.45456789
69800000,10000000,0.132119417,0.110234425,USA,Comedy,6.1,284.7456014,198.3301927,0.159632556,16.11809565
64001297,15000000,0.132119417,0.110234425,USA,Comedy,6.2,284.7456014,198.3301927,0.157844556,16.52356076
71588220,20000000,0.132119417,0.110234425,Canada,Fantasy,6.2,284.7456014,198.3301927,0.178938137,16.81124283
47000000,300000,0.227835738,0.096719628,USA,Horror,7.9,499,491,0.088183585,12.61153775
61400000,15000000,0.170866748,0.098761202,USA,Adventure,7.4,40,120,0.194057301,16.52356076
101978840,15000000,0.132119417,0.110234425,USA,Comedy,6.6,284.7456014,198.3301927,0.050818911,16.52356076
56437947,9800000,0.132119417,0.110234425,UK,Biography,7.3,284.7456014,198.3301927,0.148075349,16.09789294
73326666,15000000,0.202246857,0.110491637,USA,Comedy,7.5,414,500,0.207328409,16.52356076
55184721,15000000,0.083381254,0.106240771,USA,Comedy,5.6,99,500,0.190969957,16.52356076
50003300,15000000,0.142693455,0.132748106,USA,Drama,7.3,437,40,0.138694687,16.52356076
54322273,17000000,0.132119417,0.102270854,UK,Drama,6.4,284.7456014,140,0.069781523,16.6487239
47860214,15000000,0.132119417,0.146692989,USA,Horror,5,284.7456014,60,0.114314922,16.52356076
47811275,15000000,0.334299337,0.159016865,USA,Adventure,5.4,492,60,0.183880927,16.52356076
43022524,15000000,0.152502606,0.110234425,USA,Comedy,7.1,496,198.3301927,0.164237598,16.52356076
42672630,17000000,0.09853125,0.110234425,USA,Adventure,5.3,80,198.3301927,0.1640048,16.6487239
42919096,15000000,0.198385337,0,USA,Action,6.5,499,20,0.152276727,16.52356076
42592530,15000000,0.001,0.220219907,USA,Comedy,6.2,500,20,0.077163507,16.52356076
40064955,15000000,0.160208333,0.120926316,USA,Horror,6.4,20,220,0.154672737,16.52356076
44886089,10000000,0.152502606,0.159361973,USA,Crime,6.9,496,120,0.196103143,16.11809565
37882551,16000000,0.164225286,0.110234425,USA,Comedy,5.7,496,198.3301927,0.113597325,16.58809928
40983001,7000000,0.095348141,0.112565437,USA,Crime,7.7,484,120,0.105752025,15.76142071
20991497,37000000,0.10635325,0.244769706,USA,Comedy,5.4,497,40,0.143288224,17.42642847
35007180,15000000,0.089207443,0.039640685,USA,Action,5.6,493,60,0.088850995,16.52356076
35887263,15000000,0.136110599,0.110234425,UK,Biography,7.7,488,198.3301927,0.196812563,16.52356076
34308901,16000000,0.121824337,0.110234425,USA,Comedy,5.1,199,198.3301927,0.182436449,16.58809928
33771174,15000000,0.140691487,0.020392012,USA,Comedy,6.8,478,40,0.222784401,16.52356076
6000000,15000000,0.041065417,0.145780287,UK,Adventure,8.4,280,240,0.182744093,16.52356076
33386128,15000000,0.132119417,0.104197631,USA,Horror,4.9,284.7456014,500,0.153568647,16.52356076
37877959,15000000,0.139817195,0.110234425,USA,Adventure,7.1,20,198.3301927,0.137538762,16.52356076
32721635,15000000,0.204541434,0.110234425,USA,Crime,6.6,59,198.3301927,0.033916455,16.52356076
31585300,15000000,0.029467514,0.110234425,USA,Comedy,6.1,120,198.3301927,0.187458095,16.52356076
30259652,15000000,0.227835738,0.110234425,USA,Comedy,4.1,499,198.3301927,0.031767657,16.52356076
163192114,125000000,0.057845845,0.110234425,USA,Action,5.8,496,198.3301927,0.073972979,18.6438243
30857814,16000000,0.105331844,0.047441712,USA,Adventure,8.1,39,500,0.210479467,16.58809928
30226144,15000000,0.165885176,0.166821635,USA,Biography,7.6,498,500,0.205369388,16.52356076
35054909,15000000,0.100438797,0.095026944,USA,Crime,7.8,497,80,0.071542536,16.52356076
29302097,15000000,0.132119417,0.110234425,Germany,Comedy,4.6,284.7456014,198.3301927,0.101345563,16.52356076
29106737,15000000,0.132119417,0.110234425,USA,Comedy,6,284.7456014,198.3301927,0.201340881,16.52356076
28637507,15000000,0.168312291,0.110234425,UK,Drama,7,500,198.3301927,0.061982469,16.52356076
30127963,15000000,0.132119417,0.046620453,USA,Drama,6.7,284.7456014,60,0.206504606,16.52356076
32645546,14000000,0.066028562,0.110234425,USA,Comedy,6.4,260,198.3301927,0.204034796,16.45456789
27441122,15000000,0.212684591,0.110234425,USA,Drama,7.2,158,198.3301927,0.117446164,16.52356076
28014536,15000000,0.135734566,0.110234425,USA,Action,7.4,39,198.3301927,0.192012311,16.52356076
33860010,15000000,0.036784642,0.110234425,USA,Comedy,4.8,499,198.3301927,0.111203694,16.52356076
26421314,15000000,0.132119417,0.110234425,USA,Adventure,4,284.7456014,198.3301927,0.036171219,16.52356076
24881000,15000000,0.069242749,0.101861111,USA,Drama,6.2,219,20,0.186650856,16.52356076
23089926,15000000,0.076256892,0.065105196,UK,Drama,7.7,495,500,0.124606294,16.52356076
26161406,15000000,0.132119417,0.110234425,USA,Adventure,6.7,284.7456014,198.3301927,0.237061739,16.52356076
22954968,11500000,0.124975108,0.110234425,UK,Drama,7.9,483,198.3301927,0.20216945,16.25785759
26384919,15000000,0.051630667,0.114174683,USA,Drama,7.9,498,280,0.248518437,16.52356076
